Customer ID,TotalSpending,NumberOfOrders,Cluster
15212.0,15.989999999999998,1,0
15215.0,518.68,5,0
15216.0,84.21,1,0
15217.0,104.02,1,0
15218.0,703.4,14,2
15219.0,42.269999999999996,1,0
15221.0,390.34999999999997,7,0
15222.0,166.3,16,2
15223.0,57.5,3,0
15224.0,56.99,5,0
15227.0,268.8,4,0
15228.0,352.02,2,0
15229.0,14.450000000000001,1,0
15231.0,33.22,2,0
15233.0,4.95,1,0
15235.0,125.87,6,0
15240.0,478.18,14,2
15241.0,99.84,3,0
15242.0,8.620000000000001,1,0
15243.0,136.29,1,0
15244.0,179.68,2,0
15245.0,109.01,5,0
15246.0,54.800000000000004,1,0
15247.0,38.18,3,0
15248.0,347.27,4,0
15249.0,564.24,6,0
15250.0,3.75,1,0
15251.0,527.15,16,2
15252.0,228.82,5,0
15253.0,167.85,6,0
15254.0,196.04,3,0
15255.0,434.13,10,0
15256.0,8.0,1,0
15257.0,159.9,1,0
15259.0,464.96,4,0
15260.0,1085.27,24,2
15261.0,303.42,3,0
15262.0,40.64,2,0
15264.0,129.13,2,0
15265.0,321.68,2,0
15266.0,230.81,5,0
15268.0,103.9,4,0
15269.0,101.08,2,0
15270.0,860.95,22,2
15271.0,878.24,11,2
15272.0,1034.97,4,0
15273.0,1.06,1,0
15276.0,360.53,4,0
15277.0,30.51,1,0
15278.0,36.62,4,0
15279.0,299.82,6,0
15280.0,89.13,2,0
15281.0,1380.47,10,2
15282.0,35.33,1,0
15283.0,64.49000000000001,4,0
15284.0,4.95,1,0
15285.0,5.67,1,0
15287.0,29.540000000000003,3,0
15288.0,281.81,6,0
15289.0,66.43,3,0
15290.0,151.5,9,0
15291.0,901.83,34,2
15293.0,29.15,1,0
15294.0,64.75,2,0
15295.0,104.82,1,0
15296.0,1092.95,10,0
15298.0,579.43,16,2
15299.0,50.0,7,0
15301.0,414.73,6,0
15302.0,91.45,2,0
15303.0,221.08,3,0
15304.0,47.3,2,0
15305.0,17.15,1,0
15306.0,280.98,7,0
15309.0,207.49,10,0
15310.0,72.55,1,0
15311.0,6436.08,158,3
15312.0,348.13,9,0
15314.0,47.4,3,0
15317.0,19.7,2,0
15321.0,575.65,14,2
15322.0,176.89,1,0
15323.0,145.95,4,0
15324.0,18.47,1,0
15325.0,406.36,8,0
15326.0,407.5,9,0
15328.0,19.71,1,0
15329.0,553.95,16,2
15331.0,83.66,4,0
15332.0,394.97,6,0
15336.0,74.4,1,0
15337.0,95.83,2,0
15338.0,148.55,1,0
15339.0,429.91,8,0
15340.0,11.1,1,0
15341.0,14.5,2,0
15346.0,79.12,3,0
15347.0,113.95,6,0
15350.0,73.15,2,0
15351.0,451.89,7,0
15352.0,102.95,1,0
15353.0,965.72,7,0
15354.0,663.6,7,0
15356.0,509.53000000000003,4,0
15357.0,36.75,1,0
15358.0,1150.35,28,2
15359.0,21.92,9,0
15361.0,90.85000000000001,3,0
15362.0,144.48,2,0
15363.0,91.79,2,0
15365.0,358.88,6,0
15366.0,163.37,5,0
15367.0,519.99,8,0
15368.0,25.65,1,0
15369.0,199.79,12,0
15370.0,162.52,1,0
15371.0,4.95,1,0
15372.0,86.57,9,0
15373.0,361.2,6,0
15374.0,6.96,1,0
15375.0,6.88,1,0
15377.0,111.0,5,0
15378.0,22.7,2,0
15379.0,196.08,1,0
15380.0,53.1,8,0
15381.0,66.39,4,0
15382.0,786.33,12,2
15383.0,10.5,1,0
15384.0,164.26,3,0
15385.0,20.42,2,0
15387.0,43.3,1,0
15389.0,4.59,4,0
15390.0,147.51,2,0
15391.0,84.86,2,0
15392.0,192.32,3,0
15393.0,128.64000000000001,3,0
15394.0,550.64,9,0
15396.0,6.7,1,0
15400.0,53.75,3,0
15401.0,64.8,2,0
15402.0,300.86,5,0
15403.0,3.3200000000000003,2,0
15404.0,27.509999999999998,1,0
15405.0,102.17,1,0
15406.0,139.57,2,0
15409.0,37.8,2,0
15410.0,115.97,2,0
15413.0,9416.82,7,2
15416.0,119.21000000000001,4,0
15418.0,147.43,2,0
15420.0,78.63,6,0
15421.0,696.26,6,0
15422.0,420.63,6,0
15423.0,100.32,3,0
15424.0,11.91,1,0
15425.0,452.07,4,0
15426.0,602.9300000000001,6,0
15428.0,197.66,3,0
15430.0,163.55,3,0
15431.0,4.04,1,0
15432.0,61.34,3,0
15434.0,261.51,7,0
15437.0,40.91,1,0
15439.0,155.65,4,0
15441.0,200.57,3,0
15443.0,749.19,8,0
15445.0,41.2,1,0
15446.0,244.34,5,0
15447.0,93.83,5,0
15448.0,50.58,1,0
15451.0,190.71,2,0
15452.0,346.21,3,0
15454.0,48.66,1,0
15455.0,25.5,1,0
15456.0,364.1,7,0
15458.0,8.7,1,0
15459.0,23.82,2,0
15461.0,29.44,3,0
15462.0,74.8,1,0
15465.0,756.13,16,2
15466.0,485.15,3,0
15468.0,159.94,2,0
15469.0,83.5,2,0
15470.0,1.26,1,0
15471.0,196.13,2,0
15473.0,8.05,1,0
15474.0,87.62,1,0
15476.0,229.8,5,0
15477.0,3.1999999999999997,1,0
15478.0,71.00999999999999,1,0
15479.0,45.4,1,0
15480.0,5909.58,6,2
15481.0,65.76,1,0
15482.0,2172.54,8,2
15483.0,310.46,6,0
15484.0,113.0,2,0
15485.0,351.07,6,0
15486.0,2.55,1,0
15487.0,34.47,1,0
15488.0,19.38,4,0
15489.0,240.92000000000002,8,0
15490.0,91.1,2,0
15493.0,1479.45,4,0
15494.0,544.06,4,0
15495.0,39.35,1,0
15496.0,58.089999999999996,1,0
15497.0,403.96,8,0
15498.0,2539.12,23,2
15499.0,120.4,1,0
15501.0,222.94,2,0
15502.0,733.3,10,0
15503.0,107.61,1,0
15504.0,206.02,4,0
15506.0,230.41,3,0
15509.0,115.94,1,0
15512.0,80.01,2,0
15513.0,1572.4,21,2
15514.0,306.06,7,0
15515.0,20.12,1,0
15518.0,660.23,10,0
15519.0,109.19,2,0
15521.0,722.59,11,0
15523.0,547.8,17,2
15524.0,82.2,1,0
15525.0,220.99,2,0
15527.0,749.78,21,2
15529.0,259.36,2,0
15530.0,66.17,1,0
15532.0,1326.89,6,0
15534.0,29.9,1,0
15535.0,286.73,4,0
15536.0,23.79,1,0
15538.0,422.1,11,0
15540.0,22.45,1,0
15542.0,665.08,4,0
15543.0,60.85,1,0
15544.0,474.61,16,2
15545.0,92.47,1,0
15546.0,98.10000000000001,3,0
15547.0,1861.56,14,2
15548.0,74.64,1,0
15549.0,184.32,5,0
15550.0,530.83,10,0
15551.0,366.45,8,0
15552.0,36.1,1,0
15555.0,1917.9,28,2
15558.0,110.06,2,0
15559.0,230.6,1,0
15560.0,26.44,2,0
15561.0,170.76,4,0
15562.0,70.58,2,0
15563.0,278.05,4,0
15564.0,8.870000000000001,2,0
15566.0,25.73,2,0
15569.0,275.33,5,0
15570.0,1756.14,15,2
15571.0,1461.0,10,2
15572.0,479.45,3,0
15573.0,316.62,3,0
15574.0,437.21999999999997,4,0
15575.0,15.55,1,0
15577.0,84.95,2,0
15579.0,384.19,5,0
15580.0,646.5600000000001,14,2
15581.0,3100.29,30,2
15583.0,85.16,1,0
15584.0,330.42,2,0
15586.0,60.33,4,0
15587.0,14.370000000000001,3,0
15588.0,24.15,1,0
15590.0,219.96,5,0
15591.0,31.950000000000003,3,0
15595.0,8.8,1,0
15596.0,409.84,8,0
15597.0,48.5,1,0
15598.0,43.03,1,0
15599.0,63.34,1,0
15600.0,268.74,5,0
15601.0,1074.98,19,2
15602.0,231.03,11,0
15603.0,3.75,2,0
15605.0,220.87,6,0
15606.0,278.93,8,0
15607.0,272.72,12,0
15608.0,93.67999999999999,1,0
15611.0,355.29,17,2
15613.0,46.18,1,0
15614.0,305.34,7,0
15615.0,1233.25,27,2
15616.0,91.09,1,0
15617.0,134.75,3,0
15620.0,76.56,2,0
15622.0,832.1899999999999,14,2
15623.0,336.7,7,0
15625.0,141.64,6,0
15626.0,57.07,2,0
15627.0,39.25,2,0
15628.0,454.14,12,0
15629.0,221.7,4,0
15630.0,45.0,1,0
15631.0,87.52,1,0
15633.0,633.48,18,2
15634.0,68.10000000000001,1,0
15635.0,37.7,1,0
15636.0,127.15,2,0
15637.0,80.46000000000001,4,0
15638.0,101.4,8,0
15639.0,118.09,4,0
15640.0,835.95,18,2
15641.0,391.82,8,0
15642.0,2.5,1,0
15645.0,75.68,3,0
15646.0,79.59,3,0
15647.0,18.6,1,0
15649.0,60.7,3,0
15650.0,180.01,3,0
15651.0,55.18,2,0
15652.0,364.27,5,0
15658.0,384.45,6,0
15659.0,58.63,2,0
15660.0,160.63,7,0
15661.0,114.09,6,0
15662.0,45.4,2,0
15664.0,145.7,5,0
15665.0,381.87,3,0
15666.0,136.73,2,0
15670.0,37.9,2,0
15672.0,20.65,1,0
15673.0,357.34,6,0
15674.0,837.19,10,0
15675.0,52.0,1,0
15677.0,135.45,2,0
15678.0,249.19,2,0
15680.0,588.5,10,0
15681.0,153.53,10,0
15682.0,54.78,3,0
15683.0,41.14,1,0
15684.0,70.3,6,0
15685.0,29.970000000000002,1,0
15686.0,1.25,1,0
15688.0,64.37,1,0
15689.0,54.09,1,0
15691.0,49.550000000000004,4,0
15693.0,1.25,1,0
15694.0,402.21,16,2
15695.0,167.74,2,0
15696.0,376.93,9,0
15697.0,48.25,1,0
15698.0,1.9,1,0
15702.0,102.48,2,0
15704.0,294.39,4,0
15708.0,491.91,5,0
15709.0,110.21,1,0
15710.0,270.98,1,0
15711.0,84.45,2,0
15712.0,458.8,8,0
15713.0,183.94,4,0
15714.0,34.89,3,0
15715.0,155.36,5,0
15716.0,605.19,8,0
15717.0,64.05,4,0
15718.0,90.92,1,0
15719.0,2324.35,25,2
15720.0,107.31,1,0
15722.0,537.72,9,0
15723.0,245.79,3,0
15724.0,20.7,2,0
15726.0,111.28,1,0
15727.0,1493.42,8,0
15728.0,49.6,2,0
15729.0,39.15,3,0
15730.0,134.76,3,0
15731.0,8.9,1,0
15732.0,216.14000000000001,11,0
15734.0,368.1,2,0
15735.0,61.3,1,0
15736.0,356.78,3,0
15738.0,637.76,28,2
15741.0,48.44,2,0
15742.0,145.17,1,0
15747.0,299.58,7,0
15748.0,55.55,2,0
15750.0,1103.951,18,2
15751.0,675.53,14,2
15752.0,436.37,3,0
15754.0,414.03000000000003,8,0
15755.0,580.12,12,2
15757.0,587.6899999999999,4,0
15759.0,56.52,7,0
15760.0,33628.55,5,1
15761.0,36.45,1,0
15764.0,185.18,4,0
15765.0,67.39,1,0
15766.0,67.55,3,0
15767.0,50.95,2,0
15768.0,6277.08,32,2
15769.0,168.23999999999998,23,2
15770.0,108.5,1,0
15771.0,93.39,3,0
15772.0,72.32,1,0
15773.0,77.37,1,0
15774.0,434.46,6,0
15775.0,0.5700000000000001,1,0
15777.0,99.92,4,0
15778.0,78.65,1,0
15779.0,66.84,2,0
15782.0,41.14,2,0
15784.0,171.73999999999998,2,0
15785.0,389.51,18,2
15786.0,662.59,4,0
15788.0,70.36,2,0
15789.0,231.05,6,0
15791.0,234.77,6,0
15792.0,138.91,2,0
15793.0,39.870000000000005,5,0
15794.0,50.65,2,0
15795.0,236.14000000000001,7,0
15796.0,728.66,12,2
15797.0,6.21,2,0
15798.0,201.48000000000002,3,0
15799.0,127.54,1,0
15800.0,310.37,5,0
15803.0,131.18,3,0
15805.0,742.96,20,2
15807.0,115.17,3,0
15808.0,2203.05,20,2
15809.0,655.61,3,0
15810.0,201.61,6,0
15811.0,554.8,2,0
15812.0,212.72,8,0
15814.0,77.47,2,0
15816.0,57.6,3,0
15817.0,455.16,3,0
15818.0,20.17,1,0
15819.0,257.44,7,0
15822.0,112.21000000000001,6,0
15823.0,571.26,5,0
15824.0,67.33,2,0
15826.0,132.82,2,0
15827.0,717.62,24,2
15828.0,336.24,1,0
15833.0,19.35,1,0
15834.0,369.44,4,0
15837.0,94.91,1,0
15838.0,74.23,19,2
15841.0,108.34,6,0
15842.0,97.03,3,0
15845.0,244.9,4,0
15846.0,52.69,1,0
15847.0,98.64,3,0
15848.0,114.74,1,0
15849.0,5876.34,1,2
15850.0,506.46,4,0
15851.0,15.940000000000001,1,0
15852.0,83.8,1,0
15854.0,453.35,9,0
15855.0,30.86,1,0
15856.0,1118.33,28,2
15857.0,17.77,1,0
15858.0,871.74,11,2
15859.0,108.64,1,0
15860.0,719.85,10,0
15861.0,409.81,6,0
15862.0,1211.05,10,2
15863.0,177.64000000000001,3,0
15864.0,3.71,1,0
15865.0,311.67,2,0
15867.0,2014.54,20,2
15868.0,10.07,1,0
15869.0,46.99,1,0
15870.0,282.03,3,0
15871.0,33.099999999999994,1,0
15872.0,208.49,2,0
15873.0,2.73,5,0
15874.0,1633.93,16,2
15875.0,43.87,1,0
15876.0,40.72,2,0
15878.0,111.83,2,0
15879.0,615.33,4,0
15880.0,229.12,2,0
15882.0,106.72,8,0
15884.0,37.26,3,0
15885.0,438.42,17,2
15886.0,171.17,3,0
15887.0,100.07000000000001,3,0
15888.0,118.05,2,0
15889.0,837.98,8,0
15890.0,125.53,5,0
15892.0,104.98,1,0
15893.0,1.06,1,0
15894.0,75.87,1,0
15896.0,1899.67,1,0
15898.0,2240.13,25,2
15899.0,16.5,1,0
15900.0,170.56,4,0
15901.0,132.05,6,0
15902.0,38.69,1,0
15903.0,141.47,7,0
15905.0,60.89,1,0
15906.0,412.05,4,0
15908.0,139.39,2,0
15910.0,635.67,7,0
15911.0,1026.54,10,0
15912.0,221.65,7,0
15913.0,2.1,1,0
15914.0,45.12,2,0
15915.0,255.92,1,0
15916.0,719.92,10,0
15917.0,332.46999999999997,4,0
15918.0,72.95,1,0
15919.0,142.94,1,0
15920.0,197.91,5,0
15921.0,253.1,3,0
15922.0,51.45,2,0
15923.0,59.11,1,0
15924.0,53.46,1,0
15926.0,7.26,1,0
15927.0,56.42,1,0
15928.0,24.6,1,0
15929.0,4.95,1,0
15931.0,67.4,1,0
15934.0,51.35,2,0
15935.0,46.160000000000004,1,0
15936.0,55.76,2,0
15938.0,45.21,4,0
15939.0,162.48,1,0
15940.0,7.95,1,0
15941.0,62.3,2,0
15943.0,20.79,2,0
15944.0,114.45,3,0
15945.0,105.22000000000001,4,0
15946.0,66.0,3,0
15948.0,89.8,1,0
15950.0,872.16,8,0
15951.0,87.3,1,0
15953.0,347.66,12,0
15954.0,34.0,1,0
15955.0,528.37,10,0
15956.0,36.9,2,0
15957.0,247.91,2,0
15958.0,211.69,3,0
15959.0,295.81,3,0
15960.0,109.25,5,0
15961.0,157.18,1,0
15962.0,93.52,1,0
15964.0,73.76,1,0
15965.0,635.27,11,0
15966.0,70.66,2,0
15967.0,1331.0,11,2
15968.0,217.44,1,0
15969.0,103.03,2,0
15970.0,40.99,1,0
15971.0,35.86,8,0
15972.0,747.8,5,0
15973.0,56.46,3,0
15976.0,772.59,4,0
15978.0,201.37,4,0
15979.0,28.25,1,0
15980.0,150.46,6,0
15981.0,578.08,19,2
15982.0,154.49,1,0
15983.0,428.43,6,0
15984.0,1201.53,22,2
15985.0,120.85000000000001,5,0
15986.0,23.5,1,0
15987.0,114.49000000000001,2,0
15988.0,295.38,2,0
15989.0,274.03,2,0
15990.0,349.51,5,0
15991.0,41.0,1,0
15992.0,118.57,2,0
15994.0,281.93,4,0
15995.0,306.12,1,0
15996.0,255.54,2,0
15997.0,1.95,1,0
15998.0,2446.0,15,2
15999.0,0.85,1,0
16001.0,100.21,2,0
16002.0,118.58,1,0
16003.0,399.47,5,0
16004.0,276.31,5,0
16005.0,661.52,7,0
16006.0,179.76,1,0
16007.0,547.62,3,0
16008.0,566.35,12,2
16010.0,424.03000000000003,9,0
16011.0,721.66,15,2
16012.0,365.05,2,0
16013.0,359.74,42,2
16014.0,356.24,2,0
16016.0,521.11,6,0
16017.0,322.79,4,0
16018.0,47.42,2,0
16019.0,1004.99,25,2
16021.0,352.84,2,0
16024.0,42.43,2,0
16027.0,86.17999999999999,11,0
16028.0,26.5,1,0
16029.0,722.23,52,2
16032.0,449.18,6,0
16033.0,909.68,10,0
16034.0,79.88,4,0
16035.0,163.23,1,0
16036.0,341.3,2,0
16037.0,112.73,4,0
16039.0,62.3,3,0
16040.0,254.85,5,0
16042.0,212.53,6,0
16043.0,126.5,4,0
16044.0,57.44,1,0
16045.0,182.59,5,0
16046.0,55.51,1,0
16047.0,107.14,1,0
16048.0,85.97,5,0
16049.0,519.21,3,0
16050.0,23.6,2,0
16051.0,31.64,1,0
16053.0,433.1,6,0
16054.0,565.4,6,0
16057.0,470.73,7,0
16058.0,6.7,1,0
16059.0,654.22,7,0
16060.0,108.05,3,0
16061.0,37.1,2,0
16062.0,324.54,4,0
16064.0,47.65,1,0
16065.0,773.13,10,0
16067.0,325.95,6,0
16068.0,97.64,1,0
16069.0,129.55,1,0
16071.0,121.63,3,0
16072.0,1996.51,3,0
16074.0,198.15,1,0
16075.0,202.79,3,0
16077.0,21.65,2,0
16078.0,78.24,1,0
16080.0,72.95,3,0
16081.0,543.3,4,0
16082.0,66.3,1,0
16083.0,81.4,2,0
16085.0,643.3,8,0
16086.0,302.64,6,0
16087.0,24.1,5,0
16088.0,26.159999999999997,2,0
16089.0,160.29,2,0
16090.0,94.33,1,0
16092.0,85.3,5,0
16094.0,669.79,13,2
16095.0,72.2,1,0
16096.0,307.76,3,0
16098.0,303.81,8,0
16099.0,59.79,5,0
16100.0,62.46,1,0
16101.0,356.67,4,0
16103.0,533.6,21,2
16104.0,798.24,10,0
16105.0,178.67000000000002,4,0
16108.0,301.59,6,0
16109.0,16.78,2,0
16110.0,354.73,1,0
16111.0,229.11,1,0
16115.0,348.12,4,0
16117.0,149.99,3,0
16118.0,136.35999999999999,5,0
16119.0,125.96000000000001,6,0
16120.0,97.92,2,0
16121.0,334.28000000000003,4,0
16122.0,51.47,3,0
16124.0,282.32,4,0
16125.0,1043.04,14,2
16126.0,816.71,11,0
16127.0,98.22,1,0
16128.0,218.78,9,0
16129.0,332.57,3,0
16130.0,325.42,4,0
16131.0,449.6,9,0
16132.0,76.95,2,0
16133.0,1380.27,32,2
16134.0,198.31,4,0
16135.0,63.4,1,0
16136.0,15.23,2,0
16137.0,75.5,1,0
16138.0,156.25,4,0
16139.0,72.26,2,0
16140.0,78.83,2,0
16141.0,119.09,1,0
16143.0,417.25,10,0
16145.0,615.65,11,0
16146.0,28.7,1,0
16147.0,340.7,6,0
16148.0,33.55,3,0
16149.0,8.76,1,0
16150.0,454.85,11,0
16151.0,4217.59,1,2
16153.0,349.7,8,0
16154.0,10.5,1,0
16155.0,168.25,6,0
16156.0,327.11,13,2
16158.0,255.47,10,0
16159.0,148.16,4,0
16161.0,1893.69,33,2
16163.0,421.15,12,0
16165.0,39.95,1,0
16166.0,103.94,4,0
16167.0,317.43,6,0
16168.0,991.65,46,2
16170.0,599.26,18,2
16172.0,88.33,3,0
16174.0,73.39999999999999,4,0
16175.0,120.45,3,0
16176.0,283.57,7,0
16177.0,447.76,11,0
16178.0,51.93,1,0
16180.0,360.87,6,0
16182.0,34.96,5,0
16183.0,106.8,3,0
16185.0,25.669999999999998,1,0
16186.0,616.9399999999999,18,2
16188.0,36.5,2,0
16190.0,476.63,7,0
16191.0,347.0,15,2
16192.0,22.92,1,0
16193.0,57.74,1,0
16194.0,43.1,1,0
16195.0,53.300000000000004,1,0
16196.0,14.85,1,0
16197.0,300.92,9,0
16198.0,62.660000000000004,1,0
16199.0,33.4,7,0
16200.0,1319.03,11,2
16201.0,47.95,1,0
16202.0,443.96000000000004,10,0
16203.0,110.08,3,0
16204.0,128.0,3,0
16205.0,235.51,3,0
16206.0,599.77,10,0
16208.0,652.5,8,0
16209.0,85.26,4,0
16210.0,675.5,21,2
16211.0,33.730000000000004,2,0
16212.0,129.07999999999998,2,0
16214.0,181.18,1,0
16218.0,157.35,12,0
16219.0,0.85,1,0
16220.0,3.39,1,0
16221.0,543.12,8,0
16222.0,112.65,1,0
16223.0,341.6,2,0
16224.0,47.53,1,0
16225.0,555.6,13,2
16226.0,41.35,2,0
16227.0,98.60000000000001,4,0
16228.0,165.38,4,0
16229.0,336.0,5,0
16231.0,226.35,4,0
16232.0,140.29,5,0
16233.0,273.31,8,0
16234.0,48.42,4,0
16235.0,414.4,5,0
16237.0,28.9,1,0
16238.0,4.85,1,0
16239.0,40.6,4,0
16241.0,880.34,4,0
16242.0,1183.05,10,2
16244.0,165.89000000000001,1,0
16246.0,257.5,2,0
16250.0,101.12,2,0
16251.0,60.62,1,0
16252.0,134.2,2,0
16253.0,396.18,6,0
16254.0,236.41,3,0
16255.0,889.98,10,0
16256.0,86.45,2,0
16258.0,509.34,11,0
16259.0,255.45000000000002,3,0
16261.0,99.49,2,0
16262.0,144.29,2,0
16263.0,60.86,1,0
16264.0,165.49,2,0
16265.0,475.85,4,0
16266.0,227.91,7,0
16267.0,8.72,1,0
16269.0,124.02,2,0
16271.0,367.33,5,0
16273.0,123.94,2,0
16274.0,286.6,1,0
16275.0,267.99,2,0
16276.0,56.870000000000005,2,0
16277.0,149.99,1,0
16278.0,212.98,4,0
16279.0,644.32,6,0
16280.0,60.9,1,0
16281.0,60.18,3,0
16282.0,84.9,2,0
16283.0,1028.7,5,0
16284.0,62.02,1,0
16285.0,92.6,1,0
16286.0,78.75,4,0
16287.0,72.14,4,0
16288.0,61.05,1,0
16289.0,41.69,2,0
16290.0,686.94,4,0
16291.0,117.72,1,0
16292.0,274.03999999999996,7,0
16293.0,487.54,8,0
16294.0,21.75,1,0
16296.0,279.17,6,0
16298.0,118.45,6,0
16299.0,38.45,2,0
16300.0,632.14,3,0
16301.0,19.94,1,0
16303.0,429.98,5,0
16304.0,69.01,1,0
16306.0,79.75,2,0
16307.0,137.5,3,0
16308.0,0.96,3,0
16310.0,87.58,2,0
16312.0,56.2,1,0
16314.0,224.55,3,0
16315.0,37.47,1,0
16316.0,523.37,7,0
16317.0,239.74,3,0
16320.0,1757.9500000000003,6,0
16321.0,43.300000000000004,3,0
16323.0,5.1899999999999995,1,0
16325.0,309.94,12,0
16326.0,1068.43,11,2
16327.0,1361.33,15,2
16328.0,46.07,1,0
16329.0,260.79,4,0
16330.0,193.15,4,0
16331.0,167.2,6,0
16332.0,143.76,5,0
16334.0,159.98,1,0
16335.0,1278.86,8,0
16336.0,250.16,4,0
16340.0,368.09,2,0
16341.0,134.97,4,0
16343.0,125.58,1,0
16344.0,81.02,3,0
16345.0,191.48,1,0
16346.0,21.93,1,0
16347.0,869.99,11,2
16348.0,44.88,1,0
16350.0,288.73,8,0
16351.0,384.64,17,2
16353.0,173.49,19,2
16354.0,265.21999999999997,3,0
16355.0,156.57,2,0
16356.0,59.7,3,0
16357.0,24.92,1,0
16358.0,86.53,1,0
16359.0,199.67000000000002,8,0
16362.0,37.67,2,0
16365.0,350.68,8,0
16366.0,195.75,3,0
16367.0,157.26,1,0
16368.0,72.34,1,0
16369.0,189.75,4,0
16371.0,40.55,1,0
16372.0,515.1,4,0
16373.0,83.65,2,0
16374.0,791.14,3,0
16375.0,22.25,2,0
16377.0,2.63,1,0
16381.0,196.1,2,0
16382.0,186.01,2,0
16383.0,960.86,7,0
16384.0,93.97,2,0
16385.0,158.1,3,0
16386.0,148.96,1,0
16387.0,308.43,4,0
16388.0,37.3,1,0
16390.0,119.55,3,0
16391.0,757.43,4,0
16392.0,227.79,2,0
16393.0,886.09,11,2
16395.0,1002.35,12,2
16396.0,20.4,3,0
16397.0,53.94,1,0
16399.0,109.76,1,0
16400.0,603.02,8,0
16401.0,334.91,19,2
16402.0,149.75,1,0
16404.0,12.75,1,0
16406.0,300.45,3,0
16407.0,215.47,4,0
16408.0,66.45,1,0
16409.0,1401.29,7,0
16410.0,3.98,1,0
16411.0,337.96,3,0
16412.0,263.88,4,0
16413.0,113.34,1,0
16414.0,173.45,3,0
16415.0,230.63,2,0
16416.0,281.66,6,0
16417.0,5.95,1,0
16418.0,232.57,2,0
16419.0,134.07,2,0
16420.0,2.07,1,0
16421.0,254.29,3,0
16422.0,781.41,72,2
16424.0,26.75,1,0
16428.0,302.62,3,0
16430.0,119.92,6,0
16433.0,37.9,1,0
16434.0,337.8,6,0
16435.0,525.36,3,0
16436.0,99.18,4,0
16437.0,43.55,2,0
16439.0,42.05,1,0
16440.0,73.4,1,0
16441.0,207.56,4,0
16442.0,197.56,2,0
16443.0,1.69,1,0
16444.0,734.32,15,2
16445.0,263.38,3,0
16446.0,4.5,1,0
16447.0,253.71,2,0
16448.0,62.11,1,0
16450.0,138.93,3,0
16451.0,132.73,3,0
16452.0,33.49,2,0
16453.0,47.01,2,0
16454.0,20.05,5,0
16455.0,347.67,8,0
16456.0,1551.28,10,2
16458.0,429.21,12,0
16459.0,12.84,1,0
16461.0,562.08,2,0
16465.0,125.4,3,0
16466.0,826.63,9,0
16467.0,30.91,8,0
16468.0,101.07,2,0
16469.0,86.06,1,0
16470.0,793.44,7,0
16471.0,137.69,5,0
16472.0,273.91,2,0
16473.0,16.740000000000002,1,0
16476.0,95.05,3,0
16477.0,260.08,5,0
16481.0,52.25,3,0
16485.0,382.85,6,0
16486.0,47.89,1,0
16487.0,70.3,2,0
16489.0,44.8,2,0
16490.0,42.34,2,0
16491.0,108.89,2,0
16492.0,58.76,1,0
16493.0,135.38,3,0
16496.0,97.92999999999999,3,0
16497.0,845.28,17,2
16499.0,413.57,9,0
16500.0,64.1,4,0
16501.0,551.47,1,0
16502.0,174.0,2,0
16503.0,522.84,8,0
16507.0,84.53999999999999,1,0
16508.0,161.57,1,0
16510.0,440.81,6,0
16511.0,486.62,3,0
16512.0,16.95,1,0
16514.0,134.86,1,0
16515.0,317.12,5,0
16518.0,131.3,3,0
16519.0,117.22,3,0
16520.0,679.76,5,0
16521.0,606.44,3,0
16522.0,85.58,2,0
16523.0,466.09,11,0
16524.0,182.55,2,0
16525.0,617.34,26,2
16526.0,113.06,1,0
16527.0,209.49,1,0
16529.0,360.77,3,0
16530.0,17.65,1,0
16531.0,172.98,5,0
16532.0,7.57,2,0
16534.0,184.84,1,0
16535.0,98.66,2,0
16537.0,2.05,1,0
16538.0,83.3,3,0
16539.0,647.95,7,0
16540.0,97.95,1,0
16541.0,144.35,2,0
16542.0,20.650000000000002,1,0
16543.0,27.33,2,0
16544.0,38.74,6,0
16545.0,10.16,1,0
16546.0,159.35,6,0
16547.0,58.32,1,0
16548.0,30.15,1,0
16549.0,4745.62,27,2
16550.0,1608.1,22,2
16551.0,224.91,4,0
16552.0,23.189999999999998,1,0
16553.0,424.75,23,2
16554.0,540.39,11,0
16555.0,198.44,8,0
16556.0,1640.92,17,2
16558.0,1119.96,24,2
16559.0,68.15,1,0
16560.0,609.66,7,0
16562.0,40.519999999999996,1,0
16563.0,167.46,6,0
16564.0,16.45,1,0
16565.0,42.1,4,0
16568.0,61.45,2,0
16569.0,59.96,4,0
16570.0,980.44,16,2
16571.0,346.57,12,0
16574.0,115.2,2,0
16575.0,10.49,1,0
16576.0,114.79,5,0
16577.0,97.60000000000001,1,0
16578.0,13.05,1,0
16579.0,73.25,2,0
16580.0,5.0,1,0
16583.0,42.9,2,0
16584.0,154.49,4,0
16585.0,55.480000000000004,2,0
16586.0,100.79,2,0
16588.0,218.27,4,0
16589.0,14.030000000000001,1,0
16590.0,135.15,3,0
16592.0,495.37,15,2
16593.0,235.78,6,0
16595.0,813.29,4,0
16596.0,65.54,3,0
16599.0,32.75,1,0
16600.0,184.44,10,0
16601.0,125.4,2,0
16602.0,62.2,3,0
16604.0,40.95,3,0
16605.0,0.42,1,0
16606.0,97.63,2,0
16607.0,343.8,13,2
16608.0,415.37,2,0
16611.0,403.51,5,0
16612.0,345.05,6,0
16614.0,155.35,2,0
16615.0,69.61,2,0
16619.0,374.0,3,0
16620.0,187.97,4,0
